DOKLAD_ROK;DOKLAD_DATUM;DOKLAD_AGENDA;DOKLAD_CISLO;ORJ;PARAGRAF;POLOZKA;SUBJEKT_IC;SUBJEKT_NAZEV;CASTKA;POZNAMKA
2016;29.6.2016;UCT;970009;2030;6171;5032;;Neurčeno;-7828;
2016;29.6.2016;UCT;970009;2030;4324;5032;;Neurčeno;7828;
2016;29.6.2016;UCT;970009;2030;4351;5011;;Neurčeno;-156426;
2016;29.6.2016;UCT;970009;2030;4356;5011;;Neurčeno;156426;
2016;29.6.2016;UCT;970009;2030;4351;5031;;Neurčeno;-38180;
2016;29.6.2016;UCT;970009;2030;4356;5031;;Neurčeno;38180;
2016;29.6.2016;UCT;970009;2030;4351;5032;;Neurčeno;-13747;
2016;29.6.2016;UCT;970009;2030;4356;5032;;Neurčeno;13747;
2016;30.6.2016;UCT;970012;2500;6399;5365;;Neurčeno;2134778;
2016;30.6.2016;UCT;970013;2900;3113;6121;;Neurčeno;-2777954;
2016;30.6.2016;UCT;970013;2900;3113;6121;;Neurčeno;-583370.34;
2016;30.6.2016;UCT;970013;2900;3113;6121;;Neurčeno;2777954;
2016;30.6.2016;UCT;970013;2900;3113;6121;;Neurčeno;583370.34;
2016;30.6.2016;UCT;970014;3500;6171;5156;;Neurčeno;-4128;
2016;30.6.2016;UCT;970014;2800;4324;5156;;Neurčeno;4128;
2016;30.6.2016;UCT;970015; ;6171;5011;;Neurčeno;-10826;
2016;30.6.2016;UCT;970015;2030;6171;5011;;Neurčeno;10826;
2016;30.6.2016;UCT;970015;3400;6171;5499;;Neurčeno;-26200;
2016;30.6.2016;UCT;970015;3400;6171;5499;;Neurčeno;26200;
2016;28.6.2016;UCT;970016;2400;6171;5162;;Neurčeno;-595.17;
2016;28.6.2016;UCT;970016;3100;2212;5162;;Neurčeno;595.17;
2016;28.6.2016;UCT;970016;2400;6171;5161;;Neurčeno;-2264.9;
2016;28.6.2016;UCT;970016;2800;4324;5161;;Neurčeno;2264.9;
2016;28.6.2016;UCT;970016;2400;6171;5162;;Neurčeno;-5857.86;
2016;28.6.2016;UCT;970016;2800;4324;5162;;Neurčeno;5857.86;
2016;30.6.2016;UCT;970017;2400;6171;5162;;Neurčeno;-595.17;
2016;30.6.2016;UCT;970017;3100;2212;5162;;Neurčeno;595.17;
2016;30.6.2016;UCT;970017;2030;6171;5011;;Neurčeno;-25000;
2016;30.6.2016;UCT;970017;3400;6171;5499;;Neurčeno;25000;
2016;30.6.2016;UCT;970017;2400;6171;5161;;Neurčeno;-2264.9;
2016;30.6.2016;UCT;970017;2800;4324;5161;;Neurčeno;2264.9;
2016;30.6.2016;UCT;970017;2400;6171;5162;;Neurčeno;-5857.86;
2016;30.6.2016;UCT;970017;2800;4324;5162;;Neurčeno;5857.86;
2016;30.6.2016;UCT;970018;2030;4324;5032;;Neurčeno;-75520;
2016;30.6.2016;UCT;970018;2030;4324;5032;;Neurčeno;75520;
2016;30.6.2016;UCT;970018;2030;4324;5424;;Neurčeno;-259;
2016;30.6.2016;UCT;970018;2030;4324;5424;;Neurčeno;259;
2016;30.6.2016;UCT;970018;2030;4351;5032;;Neurčeno;-87240;
2016;30.6.2016;UCT;970018;2030;4351;5032;;Neurčeno;87240;
2016;30.6.2016;UCT;970018;2030;4351;5424;;Neurčeno;-3894;
2016;30.6.2016;UCT;970018;2030;4351;5424;;Neurčeno;3894;
2016;30.6.2016;UCT;970018;2500;6171;5156;;Neurčeno;5844;
2016;30.6.2016;UCT;970018;3500;6171;5156;;Neurčeno;-5844;
2016;30.6.2016;UCT;970018;2800;4324;5137;;Neurčeno;-46226.15;
2016;30.6.2016;UCT;970018;2800;4324;5137;;Neurčeno;46226.15;
2016;30.6.2016;UCT;970018;2800;4351;5173;;Neurčeno;-350;
2016;30.6.2016;UCT;970018;2800;4351;5173;;Neurčeno;350;
2016;30.6.2016;UCT;970018;3100;2219;5169;;Neurčeno;-136287.75;
2016;30.6.2016;UCT;970018;3100;2219;5169;;Neurčeno;136287.75;
2016;8.6.2016;UCT;930001;2400;6171;5171;;Neurčeno;-21623.19;
2016;8.6.2016;UCT;930001;2400;6171;5162;;Neurčeno;21623.19;
2016;14.7.2016;UCT;310088;2030;6171;5011;;Neurčeno;-443593;
2016;14.7.2016;UCT;310089;2030;6171;5011;;Neurčeno;-730430;
2016;12.7.2016;UCT;310095;2030;6171;5011;;Neurčeno;-1047350;
2016;12.7.2016;UCT;310095;2030;6171;5021;;Neurčeno;-3360;
2016;12.7.2016;UCT;310095;2030;6171;5032;;Neurčeno;-99394;
2016;12.7.2016;UCT;310095;2030;6171;5031;;Neurčeno;-276095;
2016;18.7.2016;UCT;310097;2030;6171;5011;;Neurčeno;-1116674;
2016;18.7.2016;UCT;310098;2030;6171;5011;;Neurčeno;-1339083;
2016;13.7.2016;UCT;310107;2500;3612;5362;;Neurčeno;-19312;
2016;15.7.2016;UCT;310115;2500;6330;5348;;Neurčeno;40000;
2016;15.7.2016;UCT;310122;2500;6330;5348;;Neurčeno;509612;
2016;15.7.2016;UCT;310123;2500;6171;5161;;Neurčeno;24;
2016;4.7.2016;UCT;310124;2500;6171;5161;;Neurčeno;24;
2016;19.7.2016;UCT;310366;2500;6171;5161;;Neurčeno;-24;
2016;12.7.2016;UCT;310367;2400;6171;5169;;Neurčeno;-716;
2016;27.7.2016;UCT;310368;2400;6171;5169;;Neurčeno;-121;
2016;27.7.2016;UCT;310369;2400;6171;5161;;Neurčeno;-40293;
2016;15.7.2016;UCT;310370;1210;3319;5222;;Neurčeno;-12500;
2016;19.7.2016;UCT;310376;2500;6171;5161;;Neurčeno;24;
2016;19.7.2016;UCT;310378;2500;6171;5161;;Neurčeno;24;
2016;19.7.2016;UCT;310379;2500;6171;5161;;Neurčeno;-24;
2016;19.7.2016;UCT;310380;2500;6171;5161;;Neurčeno;-24;
2016;1.7.2016;UCT;320008;2500;6330;5345;;Neurčeno;26.55;
2016;4.7.2016;UCT;320017;2500;6310;5163;;Neurčeno;40.2;
2016;4.7.2016;UCT;320018;2500;6310;5163;;Neurčeno;325.84;
2016;4.7.2016;UCT;320020;2500;6171;5182;;Neurčeno;-500;
2016;22.7.2016;UCT;320131;2500;6171;5182;;Neurčeno;-41952;
2016;26.7.2016;UCT;320154;2500;6310;5163;;Neurčeno;25;
2016;27.7.2016;UCT;320163;2500;6310;5163;;Neurčeno;25;
2016;28.7.2016;UCT;320173;2500;6171;5182;;Neurčeno;-1000;
2016;28.7.2016;UCT;320173;2500;6171;5182;;Neurčeno;-1560;
2016;29.7.2016;UCT;320183;2500;6310;5163;;Neurčeno;25;
2016;26.7.2016;UCT;320184;2500;6171;5182;;Neurčeno;-2000;
2016;12.7.2016;UCT;310373;2400;6171;5169;;Neurčeno;-48400;
2016;31.7.2016;UCT;930003;3400;6171;5499;;Neurčeno;163469;
2016;31.7.2016;UCT;930003;3400;6171;5169;;Neurčeno;-163469;
2016;30.7.2016;UCT;930011;2800;3632;5192;;Neurčeno;12140;
2016;30.7.2016;UCT;930011;2800;3632;5192;;Neurčeno;-12140;
2016;18.7.2016;UCT;970002;2030;6171;5011;;Neurčeno;-14100;
2016;18.7.2016;UCT;970002;3400;6171;5499;;Neurčeno;14100;
2016;2.8.2016;UCT;310034;2500;4351;5161;;Neurčeno;24;
2016;1.8.2016;UCT;310091;2500;6330;5348;;Neurčeno;50000;
2016;8.8.2016;UCT;310088;2400;6171;5169;;Neurčeno;-869;
2016;8.8.2016;UCT;310089;2400;6171;5169;;Neurčeno;-49034;
2016;22.8.2016;UCT;310370;2030;6171;5011;;Neurčeno;-400859;
2016;22.8.2016;UCT;310371;2030;6171;5011;;Neurčeno;-1137698;
2016;23.8.2016;UCT;310372;2030;6171;5011;;Neurčeno;-848715;
2016;15.8.2016;UCT;310374;2500;6330;5348;;Neurčeno;719812;
2016;30.8.2016;UCT;310390;2030;6171;5011;;Neurčeno;-734449;
2016;30.8.2016;UCT;310392;2500;6409;5909;;Neurčeno;-1291;
2016;30.8.2016;UCT;310392;2500;6409;5909;;Neurčeno;1291;
2016;8.8.2016;UCT;310394;2500;6171;5161;;Neurčeno;48;
2016;30.8.2016;UCT;310395;2500;6171;5161;;Neurčeno;24;
2016;15.8.2016;UCT;310396;2030;6171;5011;;Neurčeno;-990119;
2016;15.8.2016;UCT;310396;2030;6171;5021;;Neurčeno;-2940;
2016;15.8.2016;UCT;310396;2030;6171;5424;;Neurčeno;-1626;
2016;15.8.2016;UCT;310396;2030;6171;5032;;Neurčeno;-88391;
2016;15.8.2016;UCT;310396;2030;6171;5031;;Neurčeno;-245541;
2016;19.8.2016;UCT;310397;2400;6171;5169;;Neurčeno;-1462;
2016;31.8.2016;UCT;310408;2500;6171;5161;;Neurčeno;48;
2016;1.8.2016;UCT;320001;2500;6330;5345;;Neurčeno;16.25;
2016;2.8.2016;UCT;320020;2500;6310;5163;;Neurčeno;32.75;
2016;2.8.2016;UCT;320021;2500;6310;5163;;Neurčeno;544.6;
2016;2.8.2016;UCT;320022;2500;6171;5182;;Neurčeno;-2000;
2016;2.8.2016;UCT;320022;2500;6171;5182;;Neurčeno;-2130;
2016;9.8.2016;UCT;320159;2500;6171;5182;;Neurčeno;-100;
2016;11.8.2016;UCT;320160;2500;6171;5182;;Neurčeno;-200;
2016;11.8.2016;UCT;320160;2500;6171;5182;;Neurčeno;-600;
2016;11.8.2016;UCT;320161;2500;6171;5182;;Neurčeno;-1000;
2016;12.8.2016;UCT;320162;2500;6171;5182;;Neurčeno;-500;
2016;18.8.2016;UCT;320164;2500;6171;5182;;Neurčeno;-1000;
2016;22.8.2016;UCT;320169;2500;6310;5163;;Neurčeno;25;
2016;25.8.2016;UCT;320176;2500;6171;5182;;Neurčeno;-3000;
2016;29.8.2016;UCT;320191;2500;6310;5163;;Neurčeno;25;
2016;31.8.2016;UCT;320214;2500;6310;5163;;Neurčeno;25;
2016;8.8.2016;UCT;970001;2400;6171;5162;;Neurčeno;-11406;
2016;8.8.2016;UCT;970001;2030;6171;5011;;Neurčeno;11406;
2016;8.8.2016;UCT;970001;2400;6171;5162;;Neurčeno;-11332;
2016;8.8.2016;UCT;970001;2030;6171;5011;;Neurčeno;11332;
2016;8.8.2016;UCT;970001;2400;6171;5162;;Neurčeno;-6863.51;
2016;8.8.2016;UCT;970001;2800;4324;5162;;Neurčeno;6863.51;
2016;8.8.2016;UCT;970001;2400;6171;5161;;Neurčeno;-1312.4;
2016;8.8.2016;UCT;970001;2800;4324;5161;;Neurčeno;1312.4;
2016;8.8.2016;UCT;970002;3500;6171;5156;;Neurčeno;-3605;
2016;8.8.2016;UCT;970002;2800;4324;5156;;Neurčeno;3605;
2016;8.8.2016;UCT;970003;3500;6171;5154;;Neurčeno;-1830.15;
2016;8.8.2016;UCT;970003;3500;2141;5154;;Neurčeno;1830.15;
2016;8.8.2016;UCT;970003;3500;6171;5164;;Neurčeno;-14695.45;
2016;8.8.2016;UCT;970003;3500;2141;5164;;Neurčeno;14695.45;
2016;8.8.2016;UCT;970003;3500;6171;5154;;Neurčeno;-1824.99;
2016;8.8.2016;UCT;970003;3500;2141;5154;;Neurčeno;1824.99;
2016;8.8.2016;UCT;970003;3500;6171;5164;;Neurčeno;-14209.64;
2016;8.8.2016;UCT;970003;3500;2141;5164;;Neurčeno;14209.64;
2016;9.8.2016;UCT;970004;2400;6171;5162;;Neurčeno;-3870.8;
2016;9.8.2016;UCT;970004;2800;4351;5162;;Neurčeno;3870.8;
2016;9.8.2016;UCT;970004;2400;6171;5162;;Neurčeno;-2420;
2016;9.8.2016;UCT;970004;2800;4351;5162;;Neurčeno;2420;
2016;11.8.2016;UCT;970005;2400;6171;5162;;Neurčeno;-1076.82;
2016;11.8.2016;UCT;970005;3100;2212;5162;;Neurčeno;1076.82;
2016;11.8.2016;UCT;970006;3100;3745;5169;;Neurčeno;-19240;
2016;11.8.2016;UCT;970006;3100;3326;5169;;Neurčeno;19240;
2016;8.8.2016;UCT;970007;2030;6171;5011;;Neurčeno;-16300;
2016;8.8.2016;UCT;970007;3400;6171;5499;;Neurčeno;16300;
2016;31.8.2016;UCT;970014;2400;6171;5162;;Neurčeno;-2420;
2016;31.8.2016;UCT;970014;2800;4351;5162;;Neurčeno;2420;
2016;31.8.2016;UCT;970014;2400;6171;5139;;Neurčeno;-10000;
2016;31.8.2016;UCT;970014;2800;4351;5139;;Neurčeno;10000;
2016;31.8.2016;UCT;970014;2400;6171;5162;;Neurčeno;-3545.51;
2016;31.8.2016;UCT;970014;2800;4351;5162;;Neurčeno;3545.51;
2016;31.8.2016;UCT;970014;2400;6171;5161;;Neurčeno;-902.8;
2016;31.8.2016;UCT;970014;2800;4324;5161;;Neurčeno;902.8;
2016;31.8.2016;UCT;970014;2400;6171;5162;;Neurčeno;-5823.83;
2016;31.8.2016;UCT;970014;2800;4324;5162;;Neurčeno;5823.83;
2016;31.8.2016;UCT;970015; ;6171;5189;;Neurčeno;-3000;
2016;31.8.2016;UCT;970015;3500;6171;5189;;Neurčeno;3000;
2016;31.8.2016;UCT;970015;2030;6117;5011;;Neurčeno;-990119;
2016;31.8.2016;UCT;970015;2030;6171;5011;;Neurčeno;990119;
2016;31.8.2016;UCT;970016;2030;6171;5011;;Neurčeno;-48767;
2016;31.8.2016;UCT;970016;2030;6171;5011;;Neurčeno;48767;
2016;31.8.2016;UCT;970016;2030;6171;5021;;Neurčeno;-68970;
2016;31.8.2016;UCT;970016;2030;6171;5021;;Neurčeno;68970;
2016;31.8.2016;UCT;970016;2030;6171;5031;;Neurčeno;-29435;
2016;31.8.2016;UCT;970016;2030;6171;5031;;Neurčeno;29435;
2016;31.8.2016;UCT;970016;2030;6171;5032;;Neurčeno;-10595;
2016;31.8.2016;UCT;970016;2030;6171;5032;;Neurčeno;10595;
2016;31.8.2016;UCT;970017;2030;4351;5021;;Neurčeno;-10114;
2016;31.8.2016;UCT;970017;2030;4351;5021;;Neurčeno;10114;
2016;31.8.2016;UCT;970017;2030;4351;5031;;Neurčeno;-44764;
2016;31.8.2016;UCT;970017;2030;4351;5031;;Neurčeno;44764;
2016;31.8.2016;UCT;970017;2030;4351;5032;;Neurčeno;-233188;
2016;31.8.2016;UCT;970017;2030;4351;5032;;Neurčeno;233188;
2016;31.8.2016;UCT;970017;2030;4351;5424;;Neurčeno;-3726;
2016;31.8.2016;UCT;970017;2030;4351;5424;;Neurčeno;3726;
2016;31.8.2016;UCT;970017;2030;6171;5011;;Neurčeno;-426267;
2016;31.8.2016;UCT;970017;2030;6171;5011;;Neurčeno;426267;
2016;31.8.2016;UCT;970017;2500;4351;5161;;Neurčeno;-24;
2016;31.8.2016;UCT;970017;2800;4351;5161;;Neurčeno;24;
2016;31.8.2016;UCT;970018;2800;4351;5173;;Neurčeno;-460;
2016;31.8.2016;UCT;970018;2800;4351;5173;;Neurčeno;460;
2016;31.8.2016;UCT;970018;3100;2212;5171;;Neurčeno;-81584;
2016;31.8.2016;UCT;970018;3100;2212;5171;;Neurčeno;81584;
2016;31.8.2016;UCT;970018;3100;3326;5169;;Neurčeno;-19240;
2016;31.8.2016;UCT;970018;3100;3326;5169;;Neurčeno;19240;
2016;31.8.2016;UCT;970018;3500;3612;6121;;Neurčeno;-181;
2016;31.8.2016;UCT;970018;3500;3612;6121;;Neurčeno;181;
2016;31.8.2016;UCT;970018;3100;3745;6121;;Neurčeno;-23474;
2016;31.8.2016;UCT;970018;3100;3745;6121;;Neurčeno;23474;
2016;9.9.2016;UCT;310109;2500;6330;5348;;Neurčeno;10000;
2016;9.9.2016;UCT;310125;2030;6171;5011;;Neurčeno;-1009634;
2016;9.9.2016;UCT;310125;2030;6171;5021;;Neurčeno;-3360;
2016;9.9.2016;UCT;310125;2030;6171;5424;;Neurčeno;-3418;
2016;9.9.2016;UCT;310125;2030;6171;5032;;Neurčeno;-90135;
2016;9.9.2016;UCT;310125;2030;6171;5031;;Neurčeno;-250371;
2016;8.9.2016;UCT;310127;2500;6171;5161;;Neurčeno;48;
2016;12.9.2016;UCT;310134;2030;6171;5011;;Neurčeno;-387603;
2016;12.9.2016;UCT;310135;2030;6171;5011;;Neurčeno;-1148220;
2016;14.9.2016;UCT;310170;2030;6171;5011;;Neurčeno;-867930;
2016;15.9.2016;UCT;310181;2500;6330;5348;;Neurčeno;40000;
2016;15.9.2016;UCT;310182;2500;6330;5348;;Neurčeno;719243;
2016;20.9.2016;UCT;310302;2500;6310;5163;;Neurčeno;250;
2016;26.9.2016;UCT;310382;2500;6310;5163;;Neurčeno;1650;
2016;1.9.2016;UCT;320003;2500;6330;5345;;Neurčeno;261.07;
2016;1.9.2016;UCT;320005;2500;6171;5182;;Neurčeno;-500;
2016;1.9.2016;UCT;320005;2500;6171;5182;;Neurčeno;-2048;
2016;2.9.2016;UCT;320010;2500;6310;5163;;Neurčeno;56.12;
2016;2.9.2016;UCT;320011;2500;6310;5163;;Neurčeno;60.08;
2016;6.9.2016;UCT;320044;2500;6171;5182;;Neurčeno;-3000;
2016;8.9.2016;UCT;320046;2500;6171;5182;;Neurčeno;-500;
2016;8.9.2016;UCT;320047;2500;6171;5182;;Neurčeno;-2000;
2016;19.9.2016;UCT;320113;2500;6171;5182;;Neurčeno;-80;
2016;23.9.2016;UCT;320143;2500;6310;5163;;Neurčeno;25;
2016;27.9.2016;UCT;320161;2500;6310;5163;;Neurčeno;25;
2016;30.9.2016;UCT;320176;2500;6310;5163;;Neurčeno;25;
2016;21.9.2016;UCT;320178;2500;6171;5182;;Neurčeno;-500;
2016;21.9.2016;UCT;320178;2500;6171;5182;;Neurčeno;-960;
2016;22.9.2016;UCT;320179;2500;6171;5182;;Neurčeno;-1000;
2016;23.9.2016;UCT;320181;2500;6171;5182;;Neurčeno;-100;
2016;30.9.2016;UCT;930002;2000;6171;5222;;Neurčeno;-62158.5;
2016;30.9.2016;UCT;930002;2000;6171;5179;;Neurčeno;62158.5;
2016;30.9.2016;UCT;930002;2030;4351;5032;;Neurčeno;-95769;
2016;30.9.2016;UCT;930002;2030;4351;5032;;Neurčeno;95769;
2016;30.9.2016;UCT;930002;3100;2212;5162;;Neurčeno;-903.65;
2016;30.9.2016;UCT;930002;3100;2212;5162;;Neurčeno;903.65;
2016;30.9.2016;UCT;930002;3100;2212;5171;;Neurčeno;-12659.88;
2016;30.9.2016;UCT;930002;3100;2212;5171;;Neurčeno;12659.88;
2016;30.9.2016;UCT;930002;3200;3639;5169;;Neurčeno;-50000;
2016;30.9.2016;UCT;930002;3200;3639;5166;;Neurčeno;50000;
2016;30.9.2016;UCT;930002;3400;6171;5169;;Neurčeno;122067;
2016;30.9.2016;UCT;930002;3400;6171;5169;;Neurčeno;-122067;
2016;30.9.2016;UCT;930002;3500;3612;6121;;Neurčeno;-181076;
2016;30.9.2016;UCT;930002;3500;3612;6121;;Neurčeno;181076;
2016;30.9.2016;UCT;930004;3500;3639;5171;;Neurčeno;-9640;
2016;30.9.2016;UCT;930004;3500;3639;5171;;Neurčeno;9640;
2016;30.9.2016;UCT;930005;2030;3612;5011;;Neurčeno;-125109.4;
2016;30.9.2016;UCT;930005;2030;2219;5011;;Neurčeno;125109.4;
2016;30.9.2016;UCT;930005;2030;3612;5011;;Neurčeno;-584932.6;
2016;30.9.2016;UCT;930005;2030;2219;5011;;Neurčeno;584932.6;
2016;30.9.2016;UCT;930005;2030;3612;5031;;Neurčeno;-31277.26;
2016;30.9.2016;UCT;930005;2030;2219;5031;;Neurčeno;31277.26;
2016;30.9.2016;UCT;930005;2030;3612;5031;;Neurčeno;-146232.74;
2016;30.9.2016;UCT;930005;2030;2219;5031;;Neurčeno;146232.74;
2016;30.9.2016;UCT;930005;2030;3612;5032;;Neurčeno;-11258.66;
2016;30.9.2016;UCT;930005;2030;2219;5032;;Neurčeno;11258.66;
2016;30.9.2016;UCT;930005;2030;3612;5032;;Neurčeno;29473.92;
2016;30.9.2016;UCT;930005;2030;2219;5032;;Neurčeno;-29473.92;
2016;30.9.2016;UCT;930005;2030;3612;5424;;Neurčeno;-1555.85;
2016;30.9.2016;UCT;930005;2030;2219;5424;;Neurčeno;1555.85;
2016;30.9.2016;UCT;930005;2030;3612;5424;;Neurčeno;-7274.15;
2016;30.9.2016;UCT;930005;2030;2219;5424;;Neurčeno;7274.15;
2016;7.9.2016;UCT;970001;2400;6171;5162;;Neurčeno;-903.65;
2016;7.9.2016;UCT;970001;3100;2212;5162;;Neurčeno;903.65;
2016;13.9.2016;UCT;970002;2400;6171;5162;;Neurčeno;-13394;
2016;13.9.2016;UCT;970002;2030;6171;5011;;Neurčeno;13394;
2016;13.9.2016;UCT;970002;2400;6171;5162;;Neurčeno;-11589;
2016;13.9.2016;UCT;970002;2030;6171;5011;;Neurčeno;11589;
2016;22.9.2016;UCT;970003;2030;6171;5011;;Neurčeno;-17200;
2016;22.9.2016;UCT;970003;3400;6171;5499;;Neurčeno;17200;
2016;22.9.2016;UCT;970003;2400;6171;5162;;Neurčeno;-2420;
2016;22.9.2016;UCT;970003;2800;4351;5162;;Neurčeno;2420;
2016;22.9.2016;UCT;970003;2400;6171;5162;;Neurčeno;-3914.97;
2016;22.9.2016;UCT;970003;2800;4351;5162;;Neurčeno;3914.97;
2016;22.9.2016;UCT;970003;2400;6171;5162;;Neurčeno;-5125.39;
2016;22.9.2016;UCT;970003;2800;4324;5162;;Neurčeno;5125.39;
2016;22.9.2016;UCT;970003;2400;6171;5161;;Neurčeno;-2435.8;
2016;22.9.2016;UCT;970003;2800;4324;5161;;Neurčeno;2435.8;
2016;22.9.2016;UCT;970003;2400;6171;5137;;Neurčeno;-4917;
2016;22.9.2016;UCT;970003;2800;4351;5137;;Neurčeno;4917;
2016;22.9.2016;UCT;970003;2400;6171;5137;;Neurčeno;-15488;
2016;22.9.2016;UCT;970003;2800;4351;5137;;Neurčeno;15488;
2016;30.9.2016;UCT;970004;2030;4351;5011;;Neurčeno;-92629;
2016;30.9.2016;UCT;970004;2030;4356;5011;;Neurčeno;92629;
2016;30.9.2016;UCT;970004;2030;4351;5031;;Neurčeno;-23158;
2016;30.9.2016;UCT;970004;2030;4356;5031;;Neurčeno;23158;
2016;30.9.2016;UCT;970004;2030;4351;5032;;Neurčeno;-8337;
2016;30.9.2016;UCT;970004;2030;4356;5032;;Neurčeno;8337;
2016;30.9.2016;UCT;970004;2030;6171;5011;;Neurčeno;-24892;
2016;30.9.2016;UCT;970004;2030;6171;5011;;Neurčeno;24892;
2016;30.9.2016;UCT;970004;2030;6171;5021;;Neurčeno;-34485;
2016;30.9.2016;UCT;970004;2030;6171;5021;;Neurčeno;34485;
2016;30.9.2016;UCT;970004;2030;6171;5031;;Neurčeno;-14844;
2016;30.9.2016;UCT;970004;2030;6171;5031;;Neurčeno;14844;
2016;30.9.2016;UCT;970004;2030;6171;5032;;Neurčeno;-5344;
2016;30.9.2016;UCT;970004;2030;6171;5032;;Neurčeno;5344;
2016;30.9.2016;UCT;970004;3500;6171;5156;;Neurčeno;2694;
2016;30.9.2016;UCT;970004;2800;4324;5156;;Neurčeno;-2694;
2016;30.9.2016;UCT;970004;2400;6171;5162;;Neurčeno;-1113.32;
2016;30.9.2016;UCT;970004;3100;2212;5162;;Neurčeno;1113.32;
2016;3.10.2016;UCT;310028;2030;6171;5011;;Neurčeno;-689199;
2016;11.10.2016;UCT;310163;2030;6171;5011;;Neurčeno;-1003404;
2016;11.10.2016;UCT;310163;2030;6171;5032;;Neurčeno;-95436;
2016;11.10.2016;UCT;310163;2030;6171;5031;;Neurčeno;-265101;
2016;12.10.2016;UCT;310166;2500;6330;5348;;Neurčeno;40000;
2016;14.10.2016;UCT;310223;2500;6330;5348;;Neurčeno;685121;
2016;17.10.2016;UCT;310233;2030;6171;5011;;Neurčeno;-394820;
2016;17.10.2016;UCT;310235;2030;6171;5011;;Neurčeno;-1456745;
2016;18.10.2016;UCT;310254;2030;6171;5011;;Neurčeno;-855590;
2016;19.10.2016;UCT;310303;2500;6171;5161;;Neurčeno;72;
2016;24.10.2016;UCT;310415;2500;6171;5161;;Neurčeno;24;
2016;24.10.2016;UCT;310415;2500;6171;5161;;Neurčeno;-24;
2016;24.10.2016;UCT;310415;2500;6171;5161;;Neurčeno;-24;
2016;24.10.2016;UCT;310417;2030;6171;5011;;Neurčeno;-692896;
2016;25.10.2016;UCT;310431;2500;6330;5348;;Neurčeno;20000;
2016;26.10.2016;UCT;310433;2500;6171;5161;;Neurčeno;24;
2016;21.10.2016;UCT;310567;2400;6171;5172;;Neurčeno;-8688;
2016;26.10.2016;UCT;310568;2400;6171;5169;;Neurčeno;-6950;
2016;1.10.2016;UCT;320001;2500;6330;5345;;Neurčeno;568;
2016;3.10.2016;UCT;320009;2500;6310;5163;;Neurčeno;89.13;
2016;3.10.2016;UCT;320010;2500;6310;5163;;Neurčeno;99.51;
2016;4.10.2016;UCT;320015;2500;6171;5182;;Neurčeno;-100;
2016;4.10.2016;UCT;320015;2500;6171;5182;;Neurčeno;-160;
2016;6.10.2016;UCT;320031;2500;6171;5182;;Neurčeno;-500;
2016;6.10.2016;UCT;320031;2500;6171;5182;;Neurčeno;-1920;
2016;24.10.2016;UCT;320124;2500;6310;5163;;Neurčeno;25;
2016;13.10.2016;UCT;320127;2500;6171;5182;;Neurčeno;-2000;
2016;20.10.2016;UCT;320128;2500;6171;5182;;Neurčeno;-100;
2016;20.10.2016;UCT;320129;2500;6171;5182;;Neurčeno;-2000;
2016;26.10.2016;UCT;320149;2500;6310;5163;;Neurčeno;25;
2016;27.10.2016;UCT;320157;2500;6310;5163;;Neurčeno;25;
2016;31.10.2016;UCT;320169;2500;6310;5163;;Neurčeno;25;
2016;25.10.2016;UCT;320171;2500;6171;5182;;Neurčeno;-2500;
2016;31.10.2016;UCT;930004;2800;3632;5192;;Neurčeno;4447;
2016;31.10.2016;UCT;930004;2800;3632;5192;;Neurčeno;-4447;
2016;31.10.2016;UCT;930005;2030;3612;5032;;Neurčeno;-9824.38;
2016;31.10.2016;UCT;930005;2030;2219;5032;;Neurčeno;9824.38;
2016;31.10.2016;UCT;930009;2030;4351;5032;;Neurčeno;-97298;
2016;31.10.2016;UCT;930009;2030;4351;5032;;Neurčeno;97298;
2016;31.10.2016;UCT;930009;2030;6115;5021;;Neurčeno;-20000;
2016;31.10.2016;UCT;930009;2030;6115;5021;;Neurčeno;20000;
2016;31.10.2016;UCT;930009;3400;6171;5369;;Neurčeno;139463;
2016;31.10.2016;UCT;930009;3400;6171;5169;;Neurčeno;-139463;
2016;6.10.2016;UCT;970001;2900;3111;5171;;Neurčeno;-193129;
2016;6.10.2016;UCT;970001;2900;3111;5171;;Neurčeno;-40557.09;
2016;6.10.2016;UCT;970001;2900;3141;6122;;Neurčeno;-13740;
2016;6.10.2016;UCT;970001;2900;3113;5171;;Neurčeno;-2075.88;
2016;6.10.2016;UCT;970001;2900;3113;5171;;Neurčeno;193129;
2016;6.10.2016;UCT;970001;2900;3113;5171;;Neurčeno;40557.09;
2016;6.10.2016;UCT;970001;2900;3141;6122;;Neurčeno;13740;
2016;6.10.2016;UCT;970001;2900;3113;5171;;Neurčeno;2075.88;
2016;17.10.2016;UCT;970002;1210;3319;5222;;Neurčeno;-18000;
2016;17.10.2016;UCT;970002;1210;3319;5222;;Neurčeno;-12500;
2016;17.10.2016;UCT;970002;1210;3111;5331;;Neurčeno;12500;
2016;17.10.2016;UCT;970002;1210;3419;5222;;Neurčeno;18000;
2016;18.10.2016;UCT;970003;1210;3319;5222;;Neurčeno;12500;
2016;18.10.2016;UCT;970003;1210;3319;5222;;Neurčeno;-12500;
2016;27.10.2016;UCT;970005;2400;6171;5162;;Neurčeno;-2420;
2016;27.10.2016;UCT;970005;2800;4351;5162;;Neurčeno;2420;
